retriever,display_name,question_zh,question_en,recall,precision,f1,num_recalls
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),Kershaw Health Limited认购Lotus Technology的债券金额是多少？,What is the amount of bonds subscribed by Kershaw Health Limited for Lotus Technology?,0.6666666666666666,0.057971014492753624,0.10666666666666666,69
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),Kershaw Health Limited与Lotus Technology的交易进展如何？,What is the current status of the transaction between Kershaw Health Limited and Lotus Technology?,1.0,0.05555555555555555,0.10526315789473684,90
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),Lotus Technology在9月和10月的交付量分别是多少？,What were the delivery numbers for Lotus Technology in September and October?,0.9,0.14285714285714285,0.24657534246575338,63
faiss_hyde(qwen7b-sft),faiss_hyde(qwen7b-sft),介绍一下吉利控股？吉利控股给路特斯科技带来什么助力？,What is Geely Holding? How does Geely Holding support Lotus Technology?,0.84375,0.5869565217391305,0.6923076923076924,46
faiss_ts,ts,路特斯科技的总部位于哪里？,Where is the headquarters of Lotus Technology located?,1.0,0.14583333333333334,0.2545454545454546,48
faiss_ts,ts,路特斯科技股票在哪个交易所交易？股票代码是多少？,Where is Lotus Technology's stock traded? What is the stock code for Lotus Technology?,0.75,0.2830188679245283,0.4109589041095891,53
faiss_ts,ts,路特斯科技的一股美国存托股份【ADS】代表多少股普通股？,How many ordinary shares does one American Depositary Share (ADS) of Lotus Technology represent?,1.0,0.06451612903225806,0.12121212121212122,93
faiss_ts,ts,路特斯科技的主营业务是什么？,What is the main business of Lotus Technology?,1.0,0.2222222222222222,0.3636363636363636,54
faiss_ts,ts,路特斯科技与路特斯汽车的关系是什么？,What is the relationship between Lotus Technology and Lotus Cars?,1.0,0.1206896551724138,0.21538461538461542,58
faiss_ts,ts,路特斯科技与吉利汽车的关系是什么？,What is the relationship between Lotus Technology and Geely Auto?,0.875,0.12280701754385964,0.2153846153846154,57
faiss_ts,ts,路特斯科技的股东结构构成？,What is the shareholder structure of Lotus Technology?,1.0,0.12962962962962962,0.22950819672131148,54
faiss_ts,ts,路特斯科技全球的门店数量是多少？生活用车已经进入多少国家、地区？,What is the total number of Lotus Technology stores globally?,0.9230769230769231,0.10909090909090909,0.1951219512195122,110
faiss_ts,ts,路特斯科技是否受到欧洲、美国对中国的关税影响？具体适用税率是多少？,Is Lotus Technology affected by tariffs imposed by Europe and the United States on China? What are the specific applicable tax rates?,0.8571428571428571,0.18461538461538463,0.3037974683544304,65
faiss_ts,ts,路特斯科技在售产品有哪些？价格是多少？,What are the products currently offered by Lotus Technology? What are the prices of these products?,0.5555555555555556,0.1,0.16949152542372883,50
faiss_ts,ts,路特斯科技截止上半年的全球交付数量是多少？,What is the global delivery volume of Lotus Technology as of the first half of the year?,0.8888888888888888,0.16666666666666666,0.2807017543859649,48
faiss_ts,ts,路特斯科技的商品销售毛利率是多少？,What is the gross margin of Lotus Technology?,0.8,0.04819277108433735,0.09090909090909091,83
faiss_ts,ts,路特斯科技最新的销售指引？,What is the latest sales guidance for Lotus Technology?,0.8,0.08,0.14545454545454545,50
faiss_ts,ts,路特斯科技是否盈利？,Is Lotus Technology profitable?,1.0,0.11392405063291139,0.20454545454545456,79
faiss_ts,ts,路特斯科技的用户画像？,What is the user profile for Lotus Technology?,1.0,0.08571428571428572,0.15789473684210528,70
faiss_ts,ts,路特斯科技产品的交付周期是多少？,What is the delivery cycle for Lotus Technology products?,1.0,0.09615384615384616,0.17543859649122806,52
faiss_ts,ts,路特斯科技的员工数量？,What is the number of employees at Lotus Technology?,1.0,0.10204081632653061,0.1851851851851852,49
faiss_ts,ts,路特斯科技的研发投入？研发人员数量？,What is the R&D investment of Lotus Technology?,0.6666666666666666,0.03278688524590164,0.0625,122
faiss_ts,ts,路特斯科技的主要竞争优势是什么？,What are the main competitive advantages of Lotus Technology?,0.875,0.12727272727272726,0.22222222222222224,55
faiss_ts,ts,路特斯科技的远期目标？,What are the long-term goals of Lotus Technology?,1.0,0.1702127659574468,0.2909090909090909,47
faiss_ts,ts,路特斯科技2024年前9个月的业绩表现如何？,What is the performance of Lotus Technology for the first 9 months of 2024?,1.0,0.07142857142857142,0.13333333333333333,70
faiss_ts,ts,路特斯科技截止3季度的全球交付数量是多少？增长如何？,What is the global delivery volume of Lotus Technology as of the third quarter? How has the delivery volume grown?,0.7777777777777778,0.13725490196078433,0.23333333333333334,51
faiss_ts,ts,路特斯科技前三季度生活用车和跑车的交付量分别是多少？,What were the delivery volumes of Lotus Technology's lifestyle vehicles and sports cars in the first three quarters?,0.4,0.0392156862745098,0.07142857142857142,51
faiss_ts,ts,路特斯科技第三季度的交付量是多少？,What is the delivery volume of Lotus Technology in the third quarter?,0.6,0.05555555555555555,0.10169491525423728,54
faiss_ts,ts,路特斯科技的毛利率是多少？经营性利润/亏损是多少？,What is the gross margin of Lotus Technology?,0.7894736842105263,0.07653061224489796,0.13953488372093023,196
faiss_ts,ts,路特斯科技的全年销售指引是多少？目前看是否能完成？,What is the full-year sales guidance for Lotus Technology? Is it currently on track to meet this guidance?,0.3333333333333333,0.07042253521126761,0.11627906976744186,71
faiss_ts,ts,路特斯科技的最新员工数量？研发人员数量？,What is the latest employee count for Lotus Technology?,0.6666666666666666,0.064,0.11678832116788322,125
faiss_ts,ts,路特斯科技的欧洲市场、中国市场、北美市场分别的销售贡献如何？,"What are the sales contributions of Lotus Technology in the European market, Chinese market, and US market?",0.7777777777777778,0.14,0.23728813559322035,50
faiss_ts,ts,路特斯科技的欧洲、中国、美国分别的门店数量占比如何？,"What is the distribution of Lotus Technology's store numbers in Europe, China, and the United States?",1.0,0.09433962264150944,0.1724137931034483,53
faiss_ts,ts,路特斯生活用车和跑车的销售占比分别怎样？,What is the sales ratio of Lotus Technology's lifestyle vehicles and sports cars?,0.875,0.11666666666666667,0.20588235294117646,60
faiss_ts,ts,路特斯科技在2024年有哪些关键性成就？,What are the key achievements of Lotus Technology in 2024?,1.0,0.15492957746478872,0.26829268292682923,71
faiss_ts,ts,路特斯科技的平均MSRP在什么水平？,What is the average MSRP for Lotus Technology?,0.2727272727272727,0.05357142857142857,0.08955223880597014,56
faiss_ts,ts,路特斯科技在2024年进入了哪些新市场？,What new markets did Lotus Technology enter in 2024?,1.0,0.08450704225352113,0.15584415584415587,71
faiss_ts,ts,路特斯科技有哪些ESG成就？,What are the ESG achievements of Lotus Technology?,0.9090909090909091,0.16666666666666666,0.2816901408450704,60
faiss_ts,ts,路特斯的智能驾驶有哪些成就？,What are the achievements of Lotus Technology in smart driving?,0.9166666666666666,0.19642857142857142,0.32352941176470584,56
faiss_ts,ts,智能驾驶业务（也就是路特斯机器人）的销售额？,What are the sales figures for the intelligent driving business (Lotus Robotics)?,1.0,0.09259259259259259,0.1694915254237288,54
faiss_ts,ts,介绍一下路特斯智能驾驶的NOA服务？,Can you provide an introduction to Lotus Technology's NOA (Navigate on Autopilot) service?,1.0,0.09090909090909091,0.16666666666666669,55
faiss_ts,ts,介绍一下路特斯的Vision80计划和Win26计划,Can you introduce Lotus Technology's Vision80 plan and Win26 plan?,1.0,0.08928571428571429,0.1639344262295082,56
faiss_ts,ts,路特斯科技2024年1-10月的销量是多少？,What are the sales figures for Lotus Technology from January to October 2024?,0.8,0.05555555555555555,0.10389610389610389,72
faiss_ts,ts,前10个月欧洲市场和中国市场的销量贡献分别是多少？,What are the sales contributions of the European and Chinese markets for the first 10 months?,1.0,0.08928571428571429,0.1639344262295082,56
faiss_ts,ts,哪些市场已经在销售Eletre？,Which markets are already selling the Eletre?,1.0,0.078125,0.14492753623188406,64
faiss_ts,ts,路特斯的实控人是谁？,Who is the actual controller of Lotus Technology?,1.0,0.1,0.18181818181818182,50
faiss_ts,ts,路特斯是上市公司吗？,Is Lotus Technology a publicly listed company?,0.8,0.07547169811320754,0.13793103448275862,53
faiss_ts,ts,On which exchange is Lotus Technology Inc's stock traded and what is the stock ticker?,On which exchange is Lotus Technology Inc's stock traded?,0.7,0.125,0.21212121212121213,56
faiss_ts,ts,Tell me more about Lotus management team,Tell me more about the management team of Lotus Technology,0.6,0.057692307692307696,0.10526315789473685,52
faiss_ts,ts,Who are the core management team of Lotus?,Who are the core management team members of Lotus Technology?,1.0,0.10204081632653061,0.1851851851851852,49
faiss_ts,ts,路特斯科技全球门店数量是多少？生活用车已经进入多少国家、地区？,What is the number of global stores for Lotus Technology?,0.8823529411764706,0.14563106796116504,0.25,103
faiss_ts,ts,路特斯的主要股东有哪些？,What are the major shareholders of Lotus Technology?,0.8,0.08,0.14545454545454545,50
faiss_ts,ts,路特斯科技在售产品有哪些？价格是多少？,What are the products currently offered by Lotus Technology?,0.75,0.027777777777777776,0.05357142857142857,108
faiss_ts,ts,截止2季度的全球销量是多少？,What is the global sales volume as of the second quarter for Lotus Technology?,1.0,0.11320754716981132,0.2033898305084746,53
faiss_ts,ts,预计2024年销量是多少？,What is the expected sales volume for 2024 for Lotus Technology?,0.8,0.056338028169014086,0.10526315789473684,71
faiss_ts,ts,路特斯的主要竞争优势是什么？,What are the main competitive advantages of Lotus Technology?,1.0,0.16363636363636364,0.28125,55
faiss_ts,ts,路特斯的长期战略目标是什么？,What is the long-term strategic goal of Lotus Technology?,0.875,0.15217391304347827,0.2592592592592593,46
faiss_ts,ts,路特斯科技和LVMH的关系是什么？,What is the relationship between Lotus Technology and LVMH?,1.0,0.11475409836065574,0.2058823529411765,61
faiss_ts,ts,路特斯科技和路特斯汽车的关系是什么？,What is the relationship between Lotus Technology and Lotus Cars?,1.0,0.13793103448275862,0.2424242424242424,58
faiss_ts,ts,2024年9月27日LTIL和Geely UK Limited之间签署的股权转让协议，请简述协议内容,"Please summarize the content of the share transfer agreement signed between LTIL and Geely UK Limited on September 27, 2024",0.8,0.08,0.14545454545454545,50
faiss_ts,ts,2024年9月27日签署的股权转让协议完成之后，LTIC的股权结构是怎样的？,"What will be the equity structure of LTIC after the share transfer agreement signed on September 27, 2024, is completed?",0.4,0.031746031746031744,0.058823529411764705,63
faiss_ts,ts,LTIC向Geely UK Limited转让LTIC股权的转让对价是多少？,What is the consideration for the transfer of LTIC shares to Geely UK Limited?,1.0,0.08928571428571429,0.1639344262295082,56
faiss_ts,ts,Lotus Technology公告的最近一次融资是什么交易？具体的交易情况是什么样？,What was the most recent financing transaction announced by Lotus Technology? What are the specific details of this transaction?,0.4,0.044444444444444446,0.07999999999999999,90
faiss_ts,ts,介绍一下Kershaw Health Limited,Can you provide an introduction to Kershaw Health Limited?,1.0,0.06493506493506493,0.12195121951219512,77
faiss_ts,ts,公司对全球豪华电动车市场持什么观点？对行业竞争怎么看？,What is the company's view on the global luxury electric vehicle market? What is the company's perspective on industry competition?,0.8,0.1791044776119403,0.29268292682926833,67
faiss_ts,ts,三款Eletre有什么区别,What are the differences between the three versions of the Eletre?,1.0,0.1076923076923077,0.19444444444444445,65
faiss_ts,ts,路特斯是否仍在销售燃油车,Is Lotus still selling gasoline cars?,0.5714285714285714,0.06349206349206349,0.11428571428571427,63
faiss_ts,ts,简述Lotus Technology的公司架构,Please provide a brief overview of Lotus Technology's company structure.,1.0,0.18,0.3050847457627119,50
faiss_ts,ts,Lotus Technology是VIE架构吗？,Is Lotus Technology structured as a VIE (Variable Interest Entity)?,1.0,0.28846153846153844,0.44776119402985076,52
faiss_ts,ts,路特斯科技在2024年1季度、2季度、3季度的跑车和生活用车交付量分别是多少？,"What are the delivery volumes of sports cars and lifestyle vehicles for Lotus Tech in Q1, Q2, and Q3 of 2024?",1.0,0.23214285714285715,0.37681159420289856,56
faiss_ts,ts,路特斯科技在2024年1季度、2季度、3季度中国、北美、欧洲、其他市场的交付量分别是多少？,"What are the delivery volumes of Lotus Tech in China, the United States, Europe, and other markets for Q1, Q2, and Q3 of 2024?",0.8666666666666667,0.23636363636363636,0.37142857142857144,55
faiss_ts,ts,路特斯科技是否拥有路特斯品牌？,Does Lotus Tech own the Lotus brand?,1.0,0.14754098360655737,0.2571428571428572,61
faiss_ts,ts,路特斯科技的盈利水平和现金流情况怎么样？,What is the profit level and cash flow situation of Lotus Tech?,0.8666666666666667,0.14285714285714285,0.24528301886792456,91
faiss_ts,ts,公司如何对待用户的个人数据？,How does the company handle users personal data?,0.8333333333333334,0.19607843137254902,0.31746031746031744,51
faiss_ts,ts,Kershaw Health Limited与Lotus Technology达成了什么协议？,What agreement has Kershaw Health Limited reached with Lotus Technology?,1.0,0.07042253521126761,0.13157894736842107,71
faiss_ts,ts,Kershaw Health Limited认购Lotus Technology的债券金额是多少？,What is the amount of bonds subscribed by Kershaw Health Limited for Lotus Technology?,0.6666666666666666,0.05063291139240506,0.09411764705882351,79
faiss_ts,ts,Kershaw Health Limited与Lotus Technology的交易进展如何？,What is the current status of the transaction between Kershaw Health Limited and Lotus Technology?,1.0,0.10416666666666667,0.18867924528301885,48
faiss_ts,ts,Lotus Technology在9月和10月的交付量分别是多少？,What were the delivery numbers for Lotus Technology in September and October?,0.9,0.16981132075471697,0.2857142857142857,53
faiss_ts,ts,介绍一下吉利控股？吉利控股给路特斯科技带来什么助力？,What is Geely Holding? How does Geely Holding support Lotus Technology?,0.875,0.5283018867924528,0.6588235294117648,53
